date,MSFT.Open,MSFT.High,MSFT.Low,MSFT.Close,MSFT.Volume,MSFT.Adjusted,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,ADP.Open,ADP.High,ADP.Low,ADP.Close,ADP.Volume,ADP.Adjusted,ADBE.Open,ADBE.High,ADBE.Low,ADBE.Close,ADBE.Volume,ADBE.Adjusted,AMD.Open,AMD.High,AMD.Low,AMD.Close,AMD.Volume,AMD.Adjusted,IBM.Open,IBM.High,IBM.Low,IBM.Close,IBM.Volume,IBM.Adjusted,ORCL.Open,ORCL.High,ORCL.Low,ORCL.Close,ORCL.Volume,ORCL.Adjusted
2020-03-02,165.309998,172.919998,162.309998,172.789993,71030800,169.275482,70.57,75.360001,69.43,74.702499,341397200,73.58181,155.550003,163.089996,154.240005,163,3194400,154.654007,349.809998,360.75,342.609985,360.279999,5398100,360.279999,47.419998,47.68,44.66,47.459999,102324700,47.459999,125,128.527725,122.323135,128.393875,8923844,114.578026,49.73,50.900002,48.669998,50.900002,17328500,49.104977
2020-03-03,173.800003,175,162.259995,164.509995,71677000,161.163864,75.917503,76,71.449997,72.330002,319475600,71.244904,161.630005,164.440002,154,155.240005,3095200,147.291321,361.76001,364.950012,344.040009,348.339996,4204500,348.339996,49.029999,50.200001,45.669998,46.75,141972300,46.75,128.565964,130.114716,122.179733,123.231361,8259321,109.971024,50.619999,51.84,48.25,48.849998,21830500,47.127258
2020-03-04,168.490005,170.699997,165.619995,170.550003,49814400,167.081039,74.110001,75.849998,73.282501,75.684998,219178400,74.549561,158.419998,164.619995,156.809998,164.389999,2847600,155.972839,354.380005,364.269989,350.079987,363.850006,4146300,363.850006,48.25,50.139999,47.209999,50.110001,93311800,50.110001,125.793503,128.374756,123.326958,128.317398,5226234,114.509773,49.849998,50.59,48.830002,50.540001,14813700,48.757668
2020-03-05,166.050003,170.869995,165.690002,166.270004,47817300,162.888107,73.879997,74.887497,72.852501,73.230003,187572800,72.131401,159.440002,163.149994,158.929993,160.669998,3359700,152.443329,355.059998,360.450012,347.190002,351.029999,3199000,351.029999,48.68,49.720001,47.509998,48.110001,98302700,48.110001,124.760994,126.472275,122.801147,123.852776,5696725,110.525574,49.23,49.68,47.75,48,15843000,46.307243
2020-03-06,162.610001,163.110001,156,161.570007,72821100,158.283691,70.5,72.705002,70.307503,72.2575,226176800,71.173492,153.419998,160.110001,153.009995,159.149994,3137400,151.001114,340.450012,344.160004,326.600006,336.769989,5622900,336.769989,49.439999,49.540001,46.740002,48.59,124590900,48.59,121.128105,122.686424,119.043976,122.112808,8570192,108.972832,46.57,48.299999,46.459999,47.369999,24581400,45.699463
2020-03-09,151,157.75,150,150.619995,70419300,147.556396,65.9375,69.522499,65.75,66.542503,286744800,65.54422,149.100006,155.220001,146.279999,150.919998,4551300,143.192535,311.679993,322.440002,305.329987,305.790009,5291900,305.790009,43.029999,46.34,42.509998,43.27,80859800,43.27,114.875717,117.026772,112.122368,112.629066,11252345,100.509598,44.950001,47.57,44.66,46.009998,25949300,44.387417
2020-03-10,158.160004,161.029999,152.580002,160.919998,65354400,157.646927,69.285004,71.610001,67.342499,71.334999,285290000,70.264816,156.949997,157.119995,147.210007,154.419998,4152200,146.513336,318.980011,332.940002,309.309998,332.380005,5973700,332.380005,45.41,45.439999,43.099998,45.380001,76228200,45.380001,117.380501,119.388145,110.669212,119.282982,11935592,106.44751,47.450001,48.91,46.16,48.580002,27067700,46.866795
2020-03-11,157.130005,157.699997,151.149994,153.630005,56371600,150.505203,69.347504,70.305,67.964996,68.857498,255598800,67.824493,149.649994,151.919998,145.690002,148.009995,2751000,140.431534,324.320007,326.359985,309,315.230011,4869200,315.230011,44.189999,45.970001,43.799999,45.700001,101601100,45.700001,115.688339,117.189293,111.261948,112.782028,8835039,100.646103,46.810001,47.48,44.27,44.720001,24139200,43.142918
2020-03-12,145.300003,153.470001,138.580002,139.059998,93226400,136.231522,63.985001,67.5,62,62.057499,418474000,61.126503,137.550003,137.869995,125.860001,130.279999,5497200,124.374016,290.410004,310.130005,283,285,7230200,285,42,42.5,39,39.009998,107461500,39.009998,104.827919,104.971321,97.782028,98.288719,13088284,87.712334,41.119999,43.400002,39.709999,39.799999,24123800,38.396416
2020-03-13,147.5,161.910004,140.729996,158.830002,92727400,155.599426,66.222504,69.980003,63.237499,69.4925,370732000,68.449966,136.990005,144.529999,129.270004,144.5,3604900,137.949402,312.880005,336,298,335.5,8935200,335.5,42.200001,43.91,39.599998,43.900002,86689700,43.900002,103.900574,104.359467,96.376671,103.202675,13077197,92.097527,44.450001,47.990002,43.419998,47.93,28339400,46.239704
2020-03-16,140,149.350006,135,135.419998,87905900,132.665558,60.487499,64.769997,60,60.552502,322423600,59.644081,128.059998,131.720001,122.050003,122.459999,4415900,116.908539,288.359985,307.109985,283.25,286.029999,7140100,286.029999,39.080002,43.369999,38.509998,38.709999,84545900,38.709999,93.690247,102.686424,90.822182,94.722755,11054128,84.530098,42.509998,47.57,41.259998,42.720001,27493700,41.213448
2020-03-17,140,147.5,135,146.570007,81059800,143.588776,61.877499,64.402496,59.599998,63.215,324056000,62.266644,124.449997,130.529999,118.43,129.389999,4274800,123.524384,291.200012,312.950012,278.350006,311.809998,6189100,311.809998,40.189999,42.880001,38.299999,41.880001,92741900,41.880001,96.185471,102.676865,92.829826,101.959846,9684182,90.988426,43.619999,47.709999,41.66,46.860001,25588900,45.207451
2020-03-18,138,146,135.020004,140.399994,81593200,137.544296,59.942501,62.5,59.279999,61.6675,300233600,60.742352,120.860001,122.589996,103.110001,117.599998,5108600,112.268845,290,296.869995,255.130005,294.609985,7293300,294.609985,39.540001,41.950001,36.75,39.119999,106949300,39.119999,95.038239,102.227531,95.028679,98.996178,9176035,88.343674,43.669998,47.799999,42.560001,47.27,29557000,45.602989
2020-03-19,142.770004,150.149994,139,142.710007,85922700,139.807281,61.8475,63.209999,60.6525,61.195,271857200,60.276947,117.800003,123.169998,110,117.370003,4022100,112.049271,291.769989,318.709991,281.100006,307.51001,6023800,307.51001,39.560001,41.700001,37.689999,39.82,88939000,39.82,97.829826,99.13002,93.919693,95.927345,8782739,85.605064,46.470001,47.970001,44.869999,45.07,20159100,43.480568
2020-03-20,146,147.100006,135.860001,137.350006,84866200,134.55632,61.794998,62.9575,57,57.310001,401693200,56.450233,118.919998,119.470001,107.099998,112.059998,6257600,106.979988,312.920013,324.799988,293.769989,295.339996,7461800,295.339996,41.509998,42.48,39.580002,39.610001,106859500,39.610001,96.481834,96.548759,90.54493,91.19503,11031639,81.381981,45.02,46.700001,44.509998,45.650002,26340800,44.040115
2020-03-23,137.009995,140.570007,132.520004,135.979996,78975200,133.214172,57.02,57.125,53.1525,56.092499,336752800,55.250992,108.529999,112.059998,104.889999,109.07,4794500,104.125542,296.670013,312.48999,287.779999,307.269989,6016800,307.269989,40.619999,42.32,38.950001,41.639999,101704700,41.639999,90.439774,93.441681,86.577438,90.602295,10176952,80.853012,45,46.490002,43.889999,44.189999,23063700,42.631603
2020-03-24,143.75,149.600006,141.270004,148.339996,82516700,145.322784,59.09,61.922501,58.575001,61.720001,287531200,60.794071,114.660004,122.040001,114.300003,120.959999,4884100,115.476517,322.959991,326.98999,301.589996,310,6592200,310,44.040001,46.810001,43.990002,46.220001,106794200,46.220001,95.592735,101.376671,94.894836,100.841301,8340699,89.990242,45.330002,48.009998,45.299999,47.84,19323700,46.152882
2020-03-25,148.910004,154.330002,144.440002,146.919998,75638200,143.931656,62.6875,64.5625,61.075001,61.380001,303602000,60.459171,120.760002,130,116.489998,122.589996,3941600,117.032639,308,317.649994,298.130005,305.910004,4830400,305.910004,46.790001,47.880001,44.43,44.630001,93760400,44.630001,100.841301,107.533463,98.307838,101.19503,9052084,90.305939,47.099998,48.740002,45.48,45.939999,25625800,44.319889
2020-03-26,148.399994,156.660004,148.369995,156.110001,64568100,152.934753,61.630001,64.669998,61.59,64.610001,252087200,63.640717,123.059998,138.139999,122.599998,137.059998,4041000,130.846664,305.98999,324.429993,305.690002,322.670013,4531000,322.670013,45.779999,47.5,45.400002,47.5,73680200,47.5,102.208412,108.173996,100.927345,107.92543,7482561,96.312096,46.380001,50.740002,46.189999,50.48,22417900,48.69978
2020-03-27,151.75,154.889999,149.199997,149.699997,57042300,146.655121,63.1875,63.967499,61.762501,61.935001,204216800,61.005844,130.360001,136,128.919998,131.380005,2997800,125.424171,311.700012,314.290009,300.630005,305.829987,4862100,305.829987,46.32,47.98,45.900002,46.580002,74599200,46.580002,103.80497,106.596558,102.915871,103.27916,6718458,92.165787,49.09,51.599998,48.560001,49.830002,20025300,48.072704
2020-03-30,152.440002,160.600006,150.009995,160.229996,63420300,156.970947,62.685001,63.880001,62.349998,63.702499,167976400,62.74683,132.399994,138.539993,131.770004,137.820007,2522300,131.57222,308.890015,322.970001,308.01001,318.390015,4340200,318.390015,47.240002,48.459999,46.66,47.860001,68486600,47.860001,103.336517,108.47036,103.068832,107.963669,5820467,96.346222,50.400002,51.59,49.59,50.360001,20611900,48.584011
2020-03-31,159.399994,164.779999,156.559998,157.710007,77927200,154.502197,63.900002,65.622498,63,63.572498,197002000,62.618782,134.979996,139.399994,134.220001,136.679993,3513000,130.483887,316.410004,326.329987,312.679993,318.23999,6413700,318.23999,47.93,48.529999,45.16,45.48,83483700,45.48,107.07457,108.80497,105.32505,106.051628,6635092,94.639931,51.119999,51.18,48,48.330002,15802000,46.625599
2020-04-01,153,157.75,150.820007,152.110001,57969900,149.016113,61.625,62.18,59.782501,60.227501,176218400,59.323967,129.979996,133.410004,128.089996,129.720001,2905400,123.839424,307,309.609985,298.320007,301.209991,3903000,301.209991,44.18,46.849998,43.16,43.66,92083100,43.66,101.682602,105.086044,99.923515,100.516251,6394093,89.700188,46.549999,48.990002,46.040001,48.709999,17918200,46.992203
2020-04-02,151.860001,155.479996,150.360001,155.259995,49630700,152.102005,60.084999,61.287498,59.224998,61.232498,165934000,60.313885,127.720001,132.610001,127.43,131.550003,3808200,125.586464,297.76001,306.5,293.179993,303.959991,3589700,303.959991,43.400002,45.279999,43.099998,44.490002,79024100,44.490002,100.736137,105.468452,100.516251,105.162521,6619820,93.846481,48.18,49.889999,48.099998,49.799999,16434400,48.043762
2020-04-03,155.100006,157.380005,152.190002,153.830002,41243300,150.701126,60.700001,61.424999,59.7425,60.352501,129880000,59.44709,130.699997,132.529999,126.690002,128.570007,1567500,122.741562,302.059998,303.470001,289.709991,293.609985,3934700,293.609985,44.299999,44.84,41.700001,42.59,79335000,42.59,104.13002,105.229446,100.305923,101.663483,4747585,90.723961,49.299999,50.049999,48.950001,49.400002,13362500,47.657875
2020-04-06,160.320007,166.5,157.580002,165.270004,67111700,161.908417,62.724998,65.777496,62.345001,65.6175,201820400,64.633102,135,140.449997,134.350006,139.649994,3664100,133.31926,306.559998,320.51001,299.959991,319.130005,5145100,319.130005,44.299999,47.580002,44.060001,47.52,82294000,47.52,105.497131,110.54493,105.286804,109.770554,7357773,97.958672000000007,50.400002,51.880001,50.349998,51.490002,13845800,49.674164
2020-04-07,169.589996,170,163.259995,163.490005,62769000,160.164642,67.699997,67.925003,64.75,64.857498,202887200,63.884506,145.539993,147.169998,136.75,136.960007,2870600,130.75119,327.410004,328.320007,306.299988,308.929993,5422300,308.929993,48.959999,49.650002,46.68,47.560001,102098700,47.560001,113.575523,114.311661,109.818359,109.885277,5852684,98.061035,52.150002,52.330002,50.709999,50.759998,14063000,48.969906
2020-04-08,165.669998,166.669998,163.5,165.130005,48318200,161.771255,65.684998,66.842499,65.307503,66.517502,168895200,65.519592,138,139.600006,136.350006,138.529999,2726600,132.250031,313.880005,317.720001,308.200012,317.179993,4002500,317.179993,48.07,49,47.610001,48.790001,64930800,48.790001,111.19503,114.684509,110.00956,114.043976,5395896,101.772255,50.98,52.68,50.880001,52.130001,15710700,50.53051
2020-04-09,166.360001,167.369995,163.330002,165.139999,51385100,161.781082,67.175003,67.517502,66.175003,66.997498,161834800,65.992393,140.229996,143.809998,139.910004,142.520004,2683400,136.059158,318.649994,320.779999,310.790009,318.700012,3290200,318.700012,49.650002,50.25,47.720001,48.380001,80270100,48.380001,115.181641,117.514343,114.885277,116.156792,5832705,103.657722,52.240002,53.619999,52.029999,53.18,15521200,51.54829
2020-04-13,164.350006,165.570007,162.300003,165.509995,41905300,162.143539,67.077499,68.425003,66.457497,68.3125,131022800,67.287666,140.229996,140.919998,136.020004,139.529999,1728700,133.204697,315.940002,320.899994,313.75,320.649994,1839000,320.649994,48.470001,51.07,48.23,50.939999,64290100,50.939999,116.281075,116.443596,112.848946,115.822182,5355206,103.359116,52.700001,53.139999,52.400002,52.970001,12694800,51.344738
2020-04-14,169,173.75,168,173.699997,52874300,170.166962,70,72.0625,69.512497,71.762497,194994800,70.685905,140.720001,143.990005,140.470001,143.869995,2404400,137.347946,328.769989,342.100006,328.470001,340.769989,3858900,340.769989,52.240002,55.139999,52.110001,54.93,85306800,54.93,118.030594,119.67495,117.227531,118.4608,5322780,105.713814,53.709999,54.099998,53.450001,54,11674600,52.343128
2020-04-15,171.199997,173.570007,169.240005,171.880005,40940800,168.384003,70.599998,71.582497,70.157501,71.107498,131154400,70.040733,140.139999,140.660004,137.179993,137.639999,2146300,131.400375,335.339996,339.220001,329.649994,332.549988,2818600,332.549988,53.73,55.57,53.41,54.990002,83814000,54.990002,113.881454,114.904396,111.625237,113.47036,5896616,101.260361,53.209999,53.450001,52.810001,53.16,10398100,51.528908
2020-04-16,174.300003,177.279999,172.899994,177.039993,50479600,173.439011,71.845001,72.050003,70.587502,71.672501,157125200,70.59726,138.520004,138.949997,134.419998,136.919998,1949100,130.713013,339.709991,345.519989,336.040009,342.700012,3918600,342.700012,55.959999,58.080002,55.630001,56.950001,103106500,56.950001,113.776291,114.483749,109.388145,110.640533,6754650,98.735031,53.150002,53.869999,53.07,53.700001,14098300,52.052334
2020-04-17,179.5,180,175.869995,178.600006,52765600,174.967285,71.172501,71.737503,69.214996,70.699997,215250000,69.639343,141.509995,142.119995,138.699997,141.080002,3179500,134.684448,350.089996,350.380005,340.5,344.109985,3342400,344.109985,57.349998,57.759998,55.549999,56.599998,76908800,56.599998,114.053535,115.095604,112.734222,114.837479,5194436,102.480362,54.52,54.720001,53.970001,54.619999,13608800,52.944107
2020-04-20,176.630005,178.75,174.990005,175.059998,36669600,171.499313,69.487503,70.419998,69.212502,69.232498,130015200,68.193863,138.529999,141.649994,138,139.820007,2521400,133.481583,340.790009,348.5,338.75,344.880005,2772000,344.880005,55.98,58.630001,55.849998,56.970001,72367300,56.970001,113.910133,117.456978,112.94455,115.114723,8558058,102.727776,54.049999,54.580002,53.799999,53.91,10358900,52.255894
2020-04-21,173.5,173.669998,166.110001,167.820007,56203700,164.40657,69.07,69.3125,66.357498,67.092499,180991600,66.085968,137.210007,137.639999,133.199997,133.610001,2178100,127.553078,340.899994,342.76001,325.209991,328.98999,3548200,328.98999,56.900002,57.73,51.41,52.919998,123906400,52.919998,108.98661800000001,111.998085,107.131927,111.625237,15009054,99.613777,53.23,53.34,51.119999,51.310001,14111700,49.735668
2020-04-22,171.389999,174,170.820007,173.520004,34620200,169.990631,68.402496,69.474998,68.050003,69.025002,116862400,67.989487,136.75,139.75,135.039993,138.699997,1558400,132.412323,337.410004,339.380005,332.799988,336.769989,2231500,336.769989,54.91,56.150002,54.34,55.919998,63041600,55.919998,114.598473,115.038239,112.380501,114.063095,7412479,101.789307,52.029999,52.580002,51.77,52.27,9668300,50.666206
2020-04-23,174.110001,175.059998,170.910004,171.419998,32790800,167.93335,68.967499,70.4375,68.717499,68.7575,124814400,67.72599,138.850006,141.149994,135.449997,135.919998,2345000,129.758347,338.899994,341.75,334.799988,335.369995,2120300,335.369995,56.650002,57.290001,55.639999,55.900002,69662700,55.900002,114.311661,117.619499,113.881454,116.01338199999999,7198154,103.529739,52.23,52.990002,51.450001,51.970001,10330200,50.37542
2020-04-24,172.059998,174.559998,170.710007,174.550003,34277600,170.99968,69.300003,70.752502,69.25,70.7425,126161200,69.681206,136.529999,139.729996,135.380005,139.229996,2000300,132.918289,338,344.700012,333.5,344.100006,2143900,344.100006,55.099998,56.779999,54.419998,56.18,72761000,56.18,117.026772,119.502869,115.449333,119.235184,5215251,106.404861,52.41,53.049999,51.959999,53.009998,9403500,51.383503
2020-04-27,176.589996,176.899994,173.300003,174.050003,33194400,170.509842,70.449997,71.135002,69.987503,70.792503,117087600,69.730469,139.809998,142.320007,139.470001,142.220001,1779500,135.772736,348.799988,349.959991,345.119995,348.5,2375200,348.5,57.439999,58,56.25,56.490002,62568100,56.490002,120.038239,121.405357,119.952202,120.382408,5150295,107.428635,53.360001,53.639999,53.060001,53.369999,9123200,51.73246
2020-04-28,175.589996,175.669998,169.389999,169.809998,34392700,166.356079,71.269997,71.457497,69.550003,69.644997,112004800,68.600166,143.229996,146.190002,142.600006,143.009995,2129400,136.526932,353.089996,353.450012,332.570007,333.450012,3895600,333.450012,57.16,57.349998,55.299999,55.509998,80501800,55.509998,122.39962,122.562141,119.866158,120.717018,4997893,107.727234,53.900002,54.150002,53.130001,53.200001,8350500,51.567673
2020-04-29,173.220001,177.679993,171.880005,177.429993,51286600,173.821091,71.182503,72.417503,70.972504,71.932503,137280800,70.853355,146.759995,146.759995,141.600006,145.839996,2644300,139.228653,339.529999,351.25,335.440002,349.170013,5006400,349.170013,54.529999,54.860001,52.740002,53.66,110800900,53.66,123.212234,123.623329,121.921608,123.030594,5499450,109.791862,53.950001,54.279999,53.689999,53.880001,9064100,52.226814
2020-04-30,180,180.399994,176.229996,179.210007,53875900,175.56488,72.489998,73.6325,72.087502,73.449997,183064000,72.348091,144.490005,147.320007,143.570007,146.690002,2592300,140.040146,348.01001,356.230011,346.549988,353.640015,3902200,353.640015,53.43,54.290001,52.029999,52.389999,65543900,52.389999,120.956024,121.673042,119.713196,120.038239,6941047,107.12149,53.470001,53.599998,52.799999,52.970001,11808800,51.344738
2020-05-01,175.800003,178.639999,174.009995,174.570007,39370500,171.019272,71.5625,74.75,71.462502,72.267502,240616800,71.183334,143.169998,144.699997,139.460007,140.419998,2617000,134.054337,347.23999,350.309998,340.26001,343.839996,2578600,343.839996,51.07,51.950001,49.09,49.880001,69562700,49.880001,117.772469,118.040154,116.051628,116.510513,5152073,103.973381,52.380001,52.439999,51.310001,51.790001,8702400,50.200943
2020-05-04,174.490005,179,173.800003,178.839996,30372900,175.202408,72.292503,73.422501,71.580002,73.290001,133568000,72.190498,139.360001,144.639999,138.389999,144.479996,2614300,137.930298,340.73999,350.600006,340,349.109985,2372000,349.109985,49.82,52.610001,49.73,52.560001,62590600,52.560001,115.506691,116.606117,114.13958,116.328873,4202723,103.811272,51.709999,51.790001,51.099998,51.75,7567900,50.162167
2020-05-05,180.619995,183.649994,179.899994,180.759995,36839200,177.083344,73.764999,75.25,73.614998,74.389999,147751200,73.273972,145.559998,147.770004,144.820007,145.820007,1672000,139.209579,353.380005,359.700012,352.390015,356.130005,2377400,356.130005,53.43,53.509998,51.290001,52.189999,56560500,52.189999,117.963669,118.852776,117.084129,117.189293,4078772,104.579117,52.220001,52.860001,51.990002,52.049999,7271800,50.452961
2020-05-06,182.080002,184.199997,181.630005,182.539993,32139300,178.827148,75.114998,75.809998,74.717499,75.157501,142333600,74.029984,143.130005,147.630005,143.130005,144.559998,1780200,138.006683,357.920013,366.790009,357.130005,362.519989,2319700,362.519989,52.419998,53.310001,51.880001,52.16,48138100,52.16,117.820267,118.594643,117.026772,117.753349,4042372,105.082474,52.43,52.5,51.700001,51.860001,7050000,50.268791
2020-05-07,184.169998,184.550003,182.580002,183.600006,28316000,179.865616,75.805,76.292503,75.4925,75.934998,115215200,74.795815,147.389999,149.320007,146.669998,147.770004,1900200,141.071152,368.820007,369.5,365.5,366.779999,2465200,366.779999,52.93,52.970001,51.619999,51.950001,48956600,51.950001,117.571701,117.839386,115.53537,115.898659,4615580,104.814445,52.400002,52.919998,52.27,52.599998,7154700,50.986088
2020-05-08,184.979996,185,183.360001,184.679993,30877800,180.92363,76.410004,77.587502,76.072502,77.532501,133838400,76.576088,149.570007,149.779999,144.720001,146,1738400,139.381393,370,371.100006,365.410004,367.51001,2547200,367.51001,52.150002,53.27,51.810001,53.189999,40686100,53.189999,117.275337,117.810707,115.736137,117.581261,5232615,106.336136,53.189999,53.779999,52.77,53.57,8130800,51.926323
2020-05-11,183.149994,187.509995,182.850006,186.740005,30892700,182.941742,77.025002,79.262497,76.809998,78.752502,145946400,77.781044,144.089996,145.800003,143.699997,144.610001,1762700,138.054398,365.839996,373.630005,364.5,371.420013,2266200,371.420013,52.900002,55.889999,52.75,55.740002,68746400,55.740002,116.453156,118.021034,115.363289,117.198853,3697924,105.990295,53.130001,53.830002,53.060001,53.529999,8138600,51.887547
2020-05-12,186.800003,187.039993,182.300003,182.509995,32038200,178.79776,79.457497,79.922501,77.727501,77.852501,162301200,76.892128,144.850006,145.639999,141.389999,141.729996,2014200,135.304947,371.459991,372.720001,364.549988,365.100006,2071800,365.100006,56.209999,56.580002,53.75,53.759998,55631100,53.759998,117.60038,118.852776,114.971321,114.971321,5004587,103.9758,53.799999,53.830002,52.25,52.27,8598800,50.666206
2020-05-13,182.550003,184.050003,176.539993,179.75,44711500,176.093918,78.037498,78.987503,75.802498,76.912498,200622400,75.963737,141.729996,141.729996,132.800003,134.580002,2963900,128.479095,366.450012,367.429993,352.709991,358.559998,3365500,358.559998,54.040001,55.220001,51.299999,52.18,76824700,52.18,114.67495,114.713196,109.799232,110.640533,6153409,100.059189,52.43,52.490002,51.279999,51.650002,10274300,50.065235
2020-05-14,177.539993,180.690002,175.679993,180.529999,41873900,176.858047,76.127502,77.447502,75.3825,77.385002,158929200,76.430405,133.970001,135.160004,130.639999,134.949997,2164900,128.832306,354,357,348.01001,355.390015,2752000,355.390015,52.099998,54.540001,51.610001,54.509998,73814000,54.509998,109.531548,111.940727,106.892921,111.806885,5501332,101.113998,51.139999,53.029999,50.860001,52.91,13794000,51.286572
2020-05-15,179.059998,187.059998,177,183.160004,46610400,179.43454,75.087502,76.974998,75.052498,76.927498,166348400,75.978539,133.770004,134.979996,131.850006,134.850006,4047700,128.736862,351.570007,365.480011,351.529999,365.299988,2626600,365.299988,53.32,54.439999,52.860001,54.200001,66950900,54.200001,110.831741,112.227531,110.181641,111.835564,5006470,101.139931,52.700001,53.990002,52.52,52.919998,39055700,51.296268
2020-05-18,185.75,186.199997,183.960007,184.910004,35264500,181.148972,78.292503,79.125,77.580002,78.739998,135178400,77.768684,135.320007,137.479996,134.509995,136.399994,3753600,130.216599,371.589996,375.48999,367.209991,367.970001,2351900,367.970001,54.98,55.25,54.240002,54.59,48569200,54.59,114.608032,116.978966,114.483749,116.214149,4399162,105.09977,53.91,53.950001,53.07,53.150002,9901900,51.519215
2020-05-19,185.029999,186.600006,183.490005,183.630005,26799100,179.895004,78.7575,79.629997,78.252502,78.285004,101729600,77.319305,136.210007,137.619995,133.050003,133.100006,2523000,127.0662,369.880005,376,368.890015,372.200012,2753700,372.200012,54.389999,56.73,54.360001,55.470001,60388500,55.470001,115.86042,116.797325,114.856598,115,3390191,104.00174,53.18,53.25,52.32,52.34,9805100,50.73407
2020-05-20,184.809998,185.850006,183.940002,185.660004,31261300,182.390259,79.169998,79.879997,79.129997,79.807503,111504800,78.823013,134.639999,136.089996,133.990005,134.779999,5466000,128.670044,377.209991,384.399994,377.059998,383.630005,2824700,383.630005,56.549999,56.98,55.630001,56.389999,50888200,56.389999,115.611855,117.084129,115.296364,116.042068,4017372,104.944138,53.09,53.27,52.650002,52.900002,9115900,51.276886
2020-05-21,185.399994,186.669998,183.289993,183.429993,29119500,180.199539,79.665001,80.222504,78.967499,79.212502,102688800,78.235359,134.080002,135.050003,132.699997,133.320007,2856300,127.276207,382,385.119995,380.600006,382.170013,2261100,382.170013,56.68,56.720001,54.610001,54.650002,48496100,54.650002,115.669212,116.367111,113.738052,113.881454,4184941,102.990166,52.759998,52.939999,52.119999,52.220001,7464000,50.617744
2020-05-22,183.190002,184.460007,182.539993,183.509995,20826900,180.278137,78.942497,79.807503,78.837502,79.722504,81803200,78.739067,133,135.720001,131.899994,134.869995,2201100,128.755951,381.390015,386.519989,380.950012,385.26001,1688200,385.26001,54.77,55.369999,53.779999,55.169998,43524100,55.169998,114.120461,114.216064,112.418739,113.183556,4373117,102.359001,52.34,52.639999,52.080002,52.619999,7211700,51.005466
2020-05-26,186.339996,186.5,181.100006,181.570007,36073600,178.372284,80.875,81.059998,79.125,79.182503,125522000,78.205734,138,139.559998,136.699997,138.919998,3080400,132.622375,391,391.269989,374.809998,376.630005,3526000,376.630005,56.009998,56.080002,53.02,53.189999,51618900,53.189999,115.965584,117.227531,115.688339,116.405357,5720888,105.272682,53.650002,53.68,52.650002,52.779999,11200600,51.160564
2020-05-27,180.199997,181.990005,176.600006,181.809998,39517100,178.608032,79.035004,79.677498,78.272499,79.527496,112945200,78.546471,141.300003,145.130005,139.539993,144.669998,3439600,138.111694,373.23999,375.700012,361.440002,375.170013,3553300,375.170013,53.27,53.279999,49.09,52.740002,102414500,52.740002,118.489487,120.296364,118.040154,120.019119,5990965,108.54084,53,53.25,52.57,53.200001,9228100,51.567673
2020-05-28,180.740005,184.149994,180.380005,181.399994,33810200,178.205246,79.192497,80.860001,78.907501,79.5625,133560800,78.581039,145.669998,146.509995,143.520004,144.800003,2547000,138.235794,372.5,386.899994,372.5,379.829987,2903600,379.829987,52.25,53.540001,51.25,51.740002,53670200,51.740002,121.290634,121.38623,118.757172,119.053535,4095404,107.667595,53.759998,54.150002,53.220001,53.619999,9465400,51.974792
2020-05-29,182.729996,184.270004,180.410004,183.25,42130400,180.02269,79.8125,80.287498,79.1175,79.485001,153532400,78.504501,145.369995,146.979996,142.169998,146.490005,3239500,139.849182,382.619995,389.049988,377.079987,386.600006,5892000,386.600006,52.07,53.799999,51.849998,53.799999,64666700,53.799999,118.231361,119.627151,116.864243,119.407265,8294675,107.987503,53.619999,53.939999,52.990002,53.77,14734800,52.12019
2020-06-01,182.539993,183,181.460007,182.830002,22622400,179.610107,79.4375,80.587502,79.302498,80.462502,80791200,79.46994,146.009995,146.979996,144.559998,145.550003,2374100,138.951797,387.079987,389.98999,382.899994,389.679993,2034100,389.679993,53.310001,54.110001,52.889999,53.630001,36864400,53.630001,119.158699,120.219887,118.575523,119.397705,3003798,107.978859,53.279999,53.389999,52.790001,53.060001,7363200,51.431976
2020-06-02,184.25,185,181.350006,184.910004,30794600,181.653488,80.1875,80.860001,79.732498,80.834999,87642800,79.837845,145.410004,148.320007,145.009995,148.25,2880900,141.529404,389.920013,390.910004,382.029999,390.440002,2509600,390.440002,53.450001,53.57,52.009998,53.540001,42855200,53.540001,120.143402,120.458893,119.177818,120.458893,3115093,108.93856,53.240002,53.290001,52.639999,53.279999,8756300,51.645222
2020-06-03,184.820007,185.940002,183.580002,185.360001,27311000,182.095566,81.165001,81.550003,80.574997,81.279999,104491200,80.277351,149.800003,152.25,148.960007,151.679993,2100300,144.803909,390.820007,391.140015,387.459991,389.920013,2537100,389.920013,53.599998,53.650002,52.330002,52.73,46765300,52.73,121.558319,123.900574,121.414917,123.374763,4097914,111.575554,53.330002,53.619999,52.990002,53.490002,9188700,51.848782
2020-06-04,184.300003,185.839996,182.300003,182.919998,28761800,179.698517,81.097504,81.404999,80.195,80.580002,87560400,79.585983,149.880005,151.949997,149.149994,149.970001,2086400,143.171432,389.5,395.720001,382.279999,385.799988,2422600,385.799988,52.59,53.740002,52.200001,52.630001,44869100,52.630001,122.160614,123.27916,121.434036,123.221794,4042581,111.437218,53.23,53.689999,52.630001,52.849998,9696000,51.22842
